258173
100042304
193217
55961
100862376
75019
791378
78446
241612
544990
329217
68171
258502
67280
77855
432825
381485
629147
73349
68891
278181
246691
73558
628813
14133
97187
20608
407814
67719
16591
227394
194227
622640
23795
100042926
13706
207678
70040
258394
27218
244954
666706
14618
100041964
239931
100041840
18716
14917
630537
226999
329919
228770
100502945
69137
406220
320495
52020
16613
381628
100502856
246747
100504200
100034251
329064
69592
20445
30049
71724
100038735
209232
791284
100041311
100038610
320333
12351
544998
72080
331063
432855
69324
71601
19419
16618
269109
227671
74092
57776
14539
64435
332221
78471
63828
68159
238555
77945
16623
100503767
232413
66329
93966
84543
13645
13842
242425
77771
270328
213068
231252
78390
14067
71754
83492
97640
20517
243900
70127
105120
17996
667768
12353
100503593
100045066
268663
751550
19111
20210
381072
319929
258277
20308
271844
100503399
12501
100042129
76573
100503157
76113
70358
100038464
14858
171283
225908
408196
382036
69541
14696
229697
230766
77701
100040018
328388
215928
230405
21960
30938
20201
20860
319152
100041702
100038412
18796
100503727
27219
100038571
100038590
216445
114654
319157
78194
231602
217682
240638
791407
77323
230810
100504593
546144
16415
59310
231858
226105
20394
19130
72219
12564
75853
28109
22169
71130
77669
140571
100503438
68662
11690
14625
76187
620253
69864
634720
63986
619295
241391
16174
15162
18406
329731
100502923
105518
329324
64706
54448
12487
240892
110877
108015
54524
329065
233649
193322
71785
94088
17932
75556
104885
14120
243312
66765
100861474
319155
78335
320415
320309
14626
100862344
317653
214240
432436
74571
12483
140483
108956
242721
16182
75462
228564
100504714
242662
237560
319182
245650
433874
233099
108802
71624
328971
20745
219144
237749
72685
232156
100504549
629242
213948
671003
279029
66330
319854
13184
432995
13409
104158
228432
18719
227721
235283
72058
18300
71856
72229
319166
100503268
100038573
72634
66274
319165
75761
70859
67182
53315
100861646
69376
347708
56863
210801
270711
106026
240047
69812
215257
100504710
108670
545847
52570
272636
24058
21897
18705
75172
15193
118453
71840
72735
12921
228550
243090
83672
70031
50722
52024
100038378
56838
52855
234724
268973
380674
12630
77777
72575
100042605
19220
100504608
18602
56774
105404
319171
66277
230279
170752
241303
333050
213043
100503332
269633
28254
245532
193453
277898
73895
18378
107747
76257
319192
231253
330599
100039901
320626
23956
13482
100040049
100503309
218695
330188
14859
69814
329502
100529082
100502755
213989
27027
219140
211739
665162
66153
619310
18143
100504448
381835
13869
76415
100862380
319430
109254
67092
67792
100316717
207227
21887
100503082
100043497
15985
16535
74890
276919
100861645
75209
192654
100503337
16168
319188
26878
381867
21906
100038607
665622
103172
27356
23900
72315
74464
330409
68241
68428
24059
381994
231834
319159
332937
109901
19820
80782
26380
108660
19201
13447
17830
17750
213171
16675
194908
22165
326623
67900
68338
21899
320508
13714
242667
240327
18242
17341
16770
625175
434825
54369
16668
227929
227326
77675
68107
74039
94279
234072
93734
78076
12279
74338
20342
97908
14245
69481
230806
380660
100503791
108079
78465
100504262
69480
100042802
77015
18356
20209
230612
17480
546695
100041085
72748
211798
218194
233865
24012
319154
56219
218581
73658
19301
18133
100039805
100502979
16541
13244
71939
107375
329851
639658
97114
56087
75665
19204
243328
234863
